Date,Price,Open,High,Low,Vol.,Change %,Chg. %,Unnamed: 7
11/30/2018,101.7,101.7,101.7,101.7,0.01K,0.15%,,
12/03/2018,102.45,102.45,102.45,102.45,0.01K,0.74%,,
12/04/2018,102.85,102.85,102.85,102.85,0.01K,0.39%,,
12/05/2018,102.65,102.65,102.65,102.65,0.01K,-0.19%,,
12/06/2018,102.55,102.55,102.55,102.55,0.01K,-0.10%,,
12/07/2018,102.55,102.55,102.55,102.55,0.01K,0.00%,,
12/10/2018,102.65,102.65,102.65,102.65,0.00K,0.10%,,
12/11/2018,102.15,102.15,102.15,102.15,0.08K,-0.49%,,
12/12/2018,101.65,101.65,101.65,101.65,0.01K,-0.49%,,
12/13/2018,102.15,102.2,102.2,102.2,0.00K,0.49%,,
12/14/2018,102.3,102.3,102.3,102.3,0.00K,0.15%,,
12/17/2018,101.85,102.0,102.0,101.6,0.01K,-0.44%,,
12/18/2018,101.5,101.5,101.5,101.5,,-0.34%,,
12/19/2018,101.6,101.6,101.6,101.6,0.00K,0.10%,,
12/20/2018,101.65,101.65,101.65,101.65,0.00K,0.05%,,
12/21/2018,101.7,101.7,101.7,101.7,0.02K,0.05%,,
12/24/2018,101.0,101.0,101.0,101.0,0.01K,-0.69%,,
12/26/2018,101.0,101.0,101.0,101.0,,0.00%,,
12/27/2018,101.55,101.55,101.55,101.55,,0.54%,,
12/28/2018,101.9,101.9,101.9,101.9,,0.34%,,
12/31/2018,102.05,102.05,102.05,102.05,0.00K,0.15%,,
01/02/2019,101.1,101.1,101.1,101.1,0.07K,-0.93%,,
01/03/2019,99.6,99.6,99.6,99.6,0.10K,-1.48%,,
01/04/2019,99.5,99.5,99.5,99.5,0.08K,-0.10%,,
01/07/2019,99.05,99.05,99.05,99.05,0.17K,-0.45%,,
01/08/2019,97.8,97.8,97.8,97.8,0.11K,-1.26%,,
01/09/2019,98.1,98.1,98.1,98.1,0.04K,0.31%,,
01/10/2019,97.85,97.85,97.85,97.85,,-0.25%,,
01/11/2019,98.05,98.05,98.05,98.05,0.04K,0.20%,,
01/14/2019,97.35,97.35,97.35,97.35,0.02K,-0.71%,,
01/15/2019,98.7,98.7,98.7,98.7,0.09K,1.39%,,
01/16/2019,99.7,99.7,99.7,99.7,0.01K,1.01%,,
01/17/2019,100.3,100.3,100.3,100.3,0.08K,0.60%,,
01/18/2019,99.75,99.75,99.75,99.75,0.01K,-0.55%,,
01/21/2019,99.35,99.35,99.35,99.35,,-0.40%,,
01/22/2019,99.2,99.2,99.2,99.2,0.01K,-0.15%,,
01/23/2019,99.2,99.2,99.2,99.2,,0.00%,,
01/24/2019,99.0,99.0,99.0,99.0,0.01K,-0.20%,,
01/25/2019,98.75,98.75,98.75,98.75,,-0.25%,,
01/28/2019,99.45,99.45,99.45,99.45,0.07K,0.71%,,
01/29/2019,99.2,99.0,99.1,98.7,0.06K,-0.25%,,
01/30/2019,99.3,99.3,99.3,99.3,0.08K,0.10%,,
01/31/2019,99.0,99.0,99.0,99.0,0.10K,-0.30%,,
02/01/2019,98.35,98.5,98.5,98.5,0.02K,-0.66%,,
02/04/2019,98.2,98.0,98.0,97.7,0.13K,-0.15%,,
02/05/2019,98.3,98.6,98.6,98.6,0.05K,0.10%,,
02/06/2019,98.3,98.25,98.25,98.25,0.11K,0.00%,,
02/07/2019,97.8,97.8,97.8,97.8,0.08K,-0.51%,,
02/08/2019,97.2,97.2,97.2,97.2,0.01K,-0.61%,,
02/11/2019,96.7,96.7,96.7,96.7,0.00K,-0.51%,,
02/12/2019,95.65,95.5,95.5,95.5,0.01K,-1.09%,,
02/13/2019,95.7,95.7,95.7,95.7,0.01K,0.05%,,
02/14/2019,94.95,94.95,94.95,94.95,0.01K,-0.78%,,
02/15/2019,94.85,94.85,94.85,94.85,,-0.11%,,
02/18/2019,95.0,95.0,95.0,95.0,0.04K,0.16%,,
02/19/2019,95.2,95.2,95.2,95.2,0.01K,0.21%,,
02/20/2019,95.2,95.2,95.2,95.2,0.00K,0.00%,,
02/21/2019,95.2,95.2,95.2,95.2,,0.00%,,
02/22/2019,95.05,95.05,95.05,95.05,0.00K,-0.16%,,
02/25/2019,93.7,93.5,93.5,93.5,0.14K,-1.42%,,
02/26/2019,94.8,94.8,94.8,94.8,0.12K,1.17%,,
02/27/2019,94.9,94.9,94.9,94.9,0.09K,0.11%,,
02/28/2019,96.05,96.05,96.05,96.05,0.09K,1.21%,,
03/01/2019,97.0,97.0,97.0,97.0,0.03K,0.99%,,
03/04/2019,98.15,97.6,98.0,97.6,0.06K,1.19%,,
03/05/2019,98.05,97.95,97.95,97.7,0.07K,-0.10%,,
03/06/2019,97.45,98.0,98.0,97.5,0.13K,-0.61%,,
03/07/2019,97.6,97.25,97.25,97.25,0.09K,0.15%,,
03/08/2019,95.55,97.0,97.0,95.6,0.10K,-2.10%,,
03/11/2019,94.55,94.55,94.55,94.55,0.01K,-1.05%,,
03/12/2019,95.05,95.05,95.05,95.05,0.08K,0.53%,,
03/13/2019,94.5,94.5,94.5,94.5,0.04K,-0.58%,,
03/14/2019,94.6,94.6,94.6,94.6,0.01K,0.11%,,
03/15/2019,93.85,93.85,93.85,93.85,0.02K,-0.79%,,
03/18/2019,93.8,93.8,93.8,93.8,0.03K,-0.05%,,
03/19/2019,93.45,93.45,93.45,93.45,0.01K,-0.37%,,
03/20/2019,93.55,93.55,93.55,93.55,0.04K,0.11%,,
03/21/2019,93.5,93.5,93.5,93.5,0.01K,-0.05%,,
03/22/2019,93.3,93.3,93.3,93.3,0.03K,-0.21%,,
03/25/2019,93.55,93.55,93.55,93.55,0.02K,0.27%,,
03/26/2019,93.2,93.2,93.2,93.2,0.02K,-0.37%,,
03/27/2019,93.5,93.5,93.5,93.5,0.04K,0.32%,,
03/28/2019,92.95,92.95,92.95,92.95,0.01K,-0.59%,,
03/29/2019,92.75,92.75,92.75,92.75,0.03K,-0.22%,,
04/01/2019,82.5,82.5,82.5,82.5,0.18K,-11.05%,,
04/02/2019,81.1,81.1,81.1,81.1,0.15K,-1.70%,,
04/03/2019,79.0,79.0,79.0,79.0,0.05K,-2.59%,,
04/04/2019,77.7,77.7,77.7,77.7,0.07K,-1.65%,,
04/05/2019,78.85,78.85,78.85,78.85,0.05K,1.48%,,
04/08/2019,80.4,80.4,80.4,80.4,0.08K,1.97%,,
04/09/2019,81.2,81.2,81.2,81.2,0.01K,1.00%,,
04/10/2019,82.2,81.5,82.0,81.5,0.00K,1.23%,,
04/11/2019,84.15,82.0,82.0,82.0,0.03K,2.37%,,
04/12/2019,84.2,84.2,84.2,84.2,0.02K,0.06%,,
04/15/2019,84.35,84.35,84.35,84.35,0.00K,0.18%,,
04/16/2019,84.1,84.1,84.1,84.1,0.00K,-0.30%,,
04/17/2019,84.6,84.6,84.6,84.6,0.01K,0.59%,,
04/18/2019,84.45,84.45,84.45,84.45,0.01K,-0.18%,,
04/22/2019,84.45,84.45,84.45,84.45,,0.00%,,
04/23/2019,84.6,84.6,84.6,84.6,0.01K,0.18%,,
04/24/2019,84.65,84.65,84.65,84.65,0.04K,0.06%,,
04/25/2019,85.45,85.45,85.45,85.45,0.01K,0.95%,,
04/26/2019,85.2,85.2,85.2,85.2,0.00K,-0.29%,,
04/29/2019,86.9,86.75,86.75,86.5,0.01K,2.00%,,
04/30/2019,87.3,86.5,87.1,86.5,0.04K,0.46%,,
05/01/2019,87.2,87.0,87.0,87.0,0.03K,-0.11%,,
05/02/2019,87.2,86.5,87.25,86.5,0.02K,0.00%,,
05/03/2019,87.6,87.3,87.3,87.3,0.05K,0.46%,,
05/06/2019,86.95,86.95,86.95,86.95,,-0.74%,,
05/07/2019,87.0,86.75,86.75,86.5,0.00K,0.06%,,
05/08/2019,87.2,86.75,87.0,86.75,0.01K,0.23%,,
05/09/2019,86.25,86.75,86.75,86.45,0.03K,-1.09%,,
05/10/2019,86.15,86.1,86.1,86.1,0.01K,-0.12%,,
05/13/2019,85.55,85.5,85.6,85.5,0.01K,-0.70%,,
05/14/2019,84.8,85.0,85.0,84.65,0.01K,-0.88%,,
05/15/2019,84.45,84.45,84.45,84.45,0.05K,-0.41%,,
05/16/2019,84.15,84.15,84.15,84.15,0.01K,-0.36%,,
05/17/2019,84.1,84.1,84.1,84.1,0.03K,-0.06%,,
05/20/2019,83.85,83.85,83.85,83.85,0.03K,-0.30%,,
05/21/2019,83.85,83.85,83.85,83.85,0.00K,0.00%,,
05/22/2019,84.0,84.0,84.0,84.0,0.02K,0.18%,,
05/23/2019,83.75,83.75,83.75,83.75,0.02K,-0.30%,,
05/24/2019,83.65,83.65,83.65,83.65,0.02K,-0.12%,,
05/27/2019,83.65,83.65,83.65,83.65,,0.00%,,
05/28/2019,83.3,83.3,83.3,83.3,0.00K,-0.42%,,
05/29/2019,83.45,83.45,83.45,83.45,0.02K,0.18%,,
05/30/2019,83.4,83.4,83.4,83.4,,-0.06%,,
05/31/2019,83.4,83.4,83.4,83.4,0.02K,0.00%,,
06/03/2019,73.25,75.3,75.3,73.0,0.11K,-12.17%,,
06/04/2019,73.35,73.35,73.35,73.35,0.05K,0.14%,,
06/05/2019,72.85,73.25,73.25,73.2,0.00K,-0.68%,,
06/06/2019,73.0,72.5,73.25,72.5,0.04K,0.21%,,
06/07/2019,72.8,73.2,73.2,73.2,0.03K,-0.27%,,
06/10/2019,73.5,72.8,72.8,72.8,0.02K,0.96%,,
06/11/2019,74.15,74.15,74.15,74.15,0.05K,0.88%,,
06/12/2019,71.95,72.0,72.0,71.9,0.02K,-2.97%,,
06/13/2019,71.85,71.85,71.85,71.85,0.03K,-0.14%,,
06/14/2019,71.4,71.4,71.4,71.4,0.02K,-0.63%,,
06/17/2019,71.15,71.15,71.15,71.15,0.03K,-0.35%,,
06/18/2019,70.8,70.8,70.8,70.8,0.02K,-0.49%,,
06/19/2019,70.6,70.6,70.6,70.6,0.05K,-0.28%,,
06/20/2019,70.5,70.5,70.5,70.5,0.01K,-0.14%,,
06/21/2019,71.3,71.3,71.3,71.3,0.02K,1.13%,,
06/24/2019,70.6,70.6,70.6,70.6,0.01K,-0.98%,,
06/25/2019,70.95,70.95,70.95,70.95,0.02K,0.50%,,
06/26/2019,70.9,70.9,70.9,70.9,0.01K,-0.07%,,
06/27/2019,71.0,71.0,71.0,71.0,0.03K,0.14%,,
06/28/2019,70.9,70.9,70.9,70.9,0.03K,-0.14%,,
07/01/2019,68.0,68.0,68.0,68.0,0.02K,-4.09%,,
07/02/2019,70.0,70.0,70.0,70.0,0.07K,2.94%,,
07/03/2019,72.75,72.75,72.75,72.75,0.03K,3.93%,,
07/04/2019,77.0,77.0,77.0,77.0,0.05K,5.84%,,
07/05/2019,76.2,76.2,76.2,76.2,0.14K,-1.04%,,
07/08/2019,75.2,75.2,75.2,75.2,0.04K,-1.31%,,
07/09/2019,74.9,74.9,74.9,74.9,0.04K,-0.40%,,
07/10/2019,75.45,75.45,75.45,75.45,0.09K,0.73%,,
07/11/2019,75.05,75.05,75.05,75.05,0.09K,-0.53%,,
07/12/2019,74.6,75.0,75.0,75.0,0.04K,-0.60%,,
07/15/2019,74.35,74.35,74.35,74.35,0.02K,-0.34%,,
07/16/2019,73.3,73.3,73.3,73.3,0.00K,-1.41%,,
07/17/2019,74.3,74.3,74.3,74.3,0.01K,1.36%,,
07/18/2019,73.85,73.85,73.85,73.85,0.03K,-0.61%,,
07/19/2019,74.1,74.1,74.1,74.1,0.11K,0.34%,,
07/22/2019,74.5,74.85,74.85,74.85,0.00K,0.54%,,
07/23/2019,73.85,74.0,74.0,74.0,0.09K,-0.87%,,
07/24/2019,74.2,74.2,74.2,74.2,0.02K,0.47%,,
07/25/2019,74.4,74.4,74.4,74.4,0.01K,0.27%,,
07/26/2019,74.25,74.25,74.25,74.25,0.00K,-0.20%,,
07/29/2019,71.6,72.25,72.25,71.5,0.04K,-3.57%,,
07/30/2019,69.65,71.3,71.3,69.45,0.06K,-2.72%,,
07/31/2019,69.45,69.3,69.3,69.3,0.11K,-0.29%,,
08/01/2019,69.45,68.9,68.9,68.9,0.03K,0.00%,,
08/02/2019,69.15,69.15,69.15,69.15,0.05K,-0.43%,,
08/05/2019,68.9,68.9,68.9,68.9,0.03K,-0.36%,,
08/06/2019,68.05,68.1,68.35,67.9,0.03K,-1.23%,,
08/07/2019,67.75,67.5,67.5,67.5,0.01K,-0.44%,,
08/08/2019,67.8,67.8,67.8,67.8,0.00K,0.07%,,
08/09/2019,67.85,67.85,67.85,67.85,0.01K,0.07%,,
08/12/2019,67.3,67.3,67.3,67.3,0.03K,-0.81%,,
08/13/2019,67.15,67.15,67.15,67.15,0.02K,-0.22%,,
08/14/2019,66.85,66.85,66.85,66.85,0.02K,-0.45%,,
08/15/2019,66.35,66.35,66.35,66.35,0.05K,-0.75%,,
08/16/2019,66.3,66.3,66.3,66.3,0.01K,-0.08%,,
08/19/2019,66.35,66.35,66.35,66.35,0.01K,0.08%,,
08/20/2019,65.95,65.95,65.95,65.95,0.03K,-0.60%,,
08/21/2019,65.45,65.45,65.45,65.45,0.07K,-0.76%,,
08/22/2019,65.35,65.35,65.35,65.35,0.00K,-0.15%,,
08/23/2019,65.75,65.75,65.75,65.75,0.00K,0.61%,,
08/26/2019,65.75,65.75,65.75,65.75,0.00K,0.00%,,
08/27/2019,65.4,65.4,65.4,65.4,0.02K,-0.53%,,
08/28/2019,65.6,65.6,65.6,65.6,0.03K,0.31%,,
08/29/2019,65.3,65.3,65.3,65.3,0.03K,-0.46%,,
08/30/2019,65.75,65.75,65.75,65.75,0.02K,0.69%,,
09/02/2019,65.05,65.05,65.05,65.05,0.05K,-1.06%,,
09/03/2019,66.5,65.25,66.5,65.25,0.10K,2.23%,,
09/04/2019,66.35,66.2,66.5,66.1,0.07K,-0.23%,,
09/05/2019,66.9,66.75,66.75,66.75,0.08K,0.83%,,
09/06/2019,66.25,66.25,66.25,66.25,0.07K,-0.97%,,
09/09/2019,65.55,65.55,65.55,65.55,0.03K,-1.06%,,
09/10/2019,65.8,65.5,66.4,65.4,0.14K,0.38%,,
09/11/2019,65.35,65.35,65.35,65.35,0.01K,-0.68%,,
09/12/2019,65.5,65.5,65.5,65.5,0.03K,0.23%,,
09/13/2019,65.7,66.15,66.15,66.15,0.01K,0.31%,,
09/16/2019,66.15,66.0,66.25,66.0,0.01K,0.68%,,
09/17/2019,65.6,66.25,66.25,66.0,0.03K,-0.83%,,
09/18/2019,65.35,65.35,65.35,65.35,0.03K,-0.38%,,
09/19/2019,65.55,65.55,65.55,65.55,0.02K,0.31%,,
09/20/2019,65.45,65.45,65.45,65.45,0.00K,-0.15%,,
09/23/2019,65.35,65.35,65.35,65.35,0.01K,-0.15%,,
09/24/2019,65.2,65.2,65.2,65.2,0.01K,-0.23%,,
09/25/2019,65.4,65.4,65.4,65.4,0.02K,0.31%,,
09/26/2019,65.15,65.15,65.15,65.15,0.02K,-0.38%,,
09/27/2019,65.55,65.55,65.55,65.55,0.02K,0.61%,,
09/30/2019,70.05,68.15,68.3,68.15,0.17K,6.86%,,
10/01/2019,67.4,68.0,68.0,67.5,0.14K,-3.78%,,
10/02/2019,66.25,66.75,66.75,66.75,0.09K,-1.71%,,
10/03/2019,64.8,65.25,65.25,65.25,0.07K,-2.19%,,
10/04/2019,65.2,65.2,65.2,65.2,0.02K,0.62%,,
10/07/2019,66.45,66.25,66.25,66.25,0.02K,1.92%,,
10/08/2019,66.9,66.9,66.9,66.9,0.04K,0.68%,,
10/09/2019,67.45,67.5,67.5,67.5,0.04K,0.82%,,
10/10/2019,67.4,67.4,67.4,67.4,0.02K,-0.07%,,
10/11/2019,66.4,66.95,66.95,66.95,0.05K,-1.48%,,
10/14/2019,66.52,66.52,66.52,66.52,0.02K,0.18%,,
10/15/2019,66.9,66.9,66.9,66.9,0.03K,0.57%,,
10/16/2019,67.3,67.3,67.3,67.3,0.04K,0.60%,,
10/17/2019,67.55,67.55,67.55,67.55,0.02K,0.37%,,
10/18/2019,67.5,67.5,67.5,67.5,0.04K,-0.07%,,
10/21/2019,67.6,67.6,67.6,67.6,0.02K,0.15%,,
10/22/2019,67.45,67.45,67.45,67.45,0.07K,-0.22%,,
10/23/2019,67.0,67.0,67.0,67.0,0.03K,-0.67%,,
10/24/2019,67.25,67.25,67.25,67.25,0.04K,0.37%,,
10/25/2019,67.65,67.65,67.65,67.65,0.05K,0.59%,,
10/28/2019,66.85,67.0,67.0,66.6,0.02K,-1.18%,,
10/29/2019,66.95,66.95,66.95,66.95,0.08K,0.15%,,
10/30/2019,66.95,67.0,67.0,67.0,0.02K,0.00%,,
10/31/2019,66.9,67.1,67.1,67.1,0.03K,-0.07%,,
11/01/2019,67.25,67.25,67.25,67.25,,0.52%,,
11/04/2019,67.35,67.35,67.35,67.35,0.02K,0.15%,,
11/05/2019,67.15,67.15,67.15,67.15,0.01K,-0.30%,,
11/06/2019,66.55,66.55,66.55,66.55,0.01K,-0.89%,,
11/07/2019,66.45,66.5,66.5,66.5,0.00K,-0.15%,,
11/08/2019,66.8,66.25,66.25,66.25,0.05K,0.53%,,
11/11/2019,66.95,66.95,66.95,66.95,0.10K,0.22%,,
11/12/2019,66.55,66.55,66.55,66.55,0.03K,-0.60%,,
11/13/2019,66.7,66.7,66.7,66.7,0.03K,0.23%,,
11/14/2019,66.7,66.8,66.8,66.8,0.01K,0.00%,,
11/15/2019,67.15,67.15,67.15,67.15,0.01K,0.67%,,
11/18/2019,67.5,67.5,67.5,67.5,0.04K,0.52%,,
11/19/2019,67.4,67.4,67.4,67.4,0.03K,-0.15%,,
11/20/2019,67.45,67.45,67.45,67.45,0.02K,0.07%,,
11/21/2019,67.55,67.55,67.55,67.55,0.02K,0.15%,,
11/22/2019,67.9,67.9,67.9,67.9,0.02K,0.52%,,
11/25/2019,66.75,66.75,66.75,66.75,0.03K,-1.69%,,
11/26/2019,67.4,67.4,67.4,67.4,0.03K,0.97%,,
11/27/2019,67.75,67.75,67.75,67.75,0.06K,0.52%,,
11/28/2019,67.45,67.45,67.45,67.45,0.01K,-0.44%,,
11/29/2019,67.85,67.85,67.85,67.85,0.04K,0.59%,,
12/02/2019,67.6,67.75,67.75,67.5,0.02K,-0.37%,,
12/03/2019,67.4,67.4,67.4,67.4,0.01K,-0.30%,,
12/04/2019,66.8,67.1,67.1,67.0,0.01K,-0.89%,,
12/05/2019,66.55,66.55,66.55,66.55,0.07K,-0.37%,,
12/06/2019,66.4,66.4,66.4,66.4,0.03K,-0.23%,,
12/09/2019,66.2,66.25,66.3,66.0,0.03K,-0.30%,,
12/10/2019,66.0,66.0,66.0,66.0,0.01K,-0.30%,,
12/11/2019,66.1,66.1,66.1,66.1,0.02K,0.15%,,
12/12/2019,66.5,66.15,66.15,66.15,0.03K,0.61%,,
12/13/2019,66.3,66.3,66.3,66.3,0.00K,-0.30%,,
12/16/2019,66.45,66.45,66.45,66.45,0.01K,0.23%,,
12/17/2019,65.9,65.9,65.9,65.9,0.01K,-0.83%,,
12/18/2019,66.2,66.2,66.2,66.2,0.02K,0.46%,,
12/19/2019,66.45,66.55,66.55,66.55,0.01K,0.38%,,
12/20/2019,66.35,66.4,66.4,66.4,0.01K,-0.15%,,
12/23/2019,65.8,65.8,65.8,65.8,0.00K,-0.83%,,
12/24/2019,66.5,66.5,66.5,66.5,0.01K,1.06%,,
12/26/2019,66.5,66.5,66.5,66.5,,0.00%,,
12/27/2019,66.55,66.55,66.55,66.55,0.00K,0.08%,,
12/30/2019,67.7,67.7,67.7,67.7,0.10K,1.73%,,
12/31/2019,67.7,67.7,67.7,67.7,0.01K,0.00%,,
01/02/2020,67.9,67.5,67.5,67.5,0.04K,0.30%,,
01/03/2020,67.5,67.25,67.5,67.25,0.12K,-0.59%,,
01/06/2020,67.25,67.3,67.3,67.3,0.04K,-0.37%,,
01/07/2020,67.15,67.2,67.2,67.2,0.05K,-0.15%,,
01/08/2020,67.1,67.5,67.5,67.5,0.07K,-0.07%,,
01/09/2020,68.95,68.95,68.95,68.95,0.25K,2.76%,,
01/10/2020,70.9,69.85,71.15,69.85,0.07K,2.83%,,
01/13/2020,72.25,72.35,72.35,72.35,0.08K,1.90%,,
01/14/2020,70.8,70.8,70.8,70.8,0.03K,-2.01%,,
01/15/2020,70.5,70.5,70.5,70.5,0.00K,-0.42%,,
01/16/2020,70.45,70.45,70.45,70.45,0.01K,-0.07%,,
01/17/2020,70.0,70.0,70.0,70.0,,-0.64%,,
01/20/2020,69.9,69.9,69.9,69.9,0.01K,-0.14%,,
01/21/2020,69.05,69.05,69.05,69.05,0.01K,-1.22%,,
01/22/2020,67.9,67.9,67.9,67.9,0.00K,-1.67%,,
01/23/2020,69.1,69.1,69.1,69.1,0.00K,1.77%,,
01/24/2020,69.1,69.1,69.1,69.1,0.01K,0.00%,,
01/27/2020,69.1,69.1,69.1,69.1,0.01K,0.00%,,
01/28/2020,68.35,68.35,68.35,68.35,,-1.09%,,
01/29/2020,68.6,68.6,68.6,68.6,0.03K,0.37%,,
01/30/2020,68.65,68.65,68.65,68.65,0.01K,0.07%,,
01/31/2020,68.5,68.5,68.5,68.5,0.01K,-0.22%,,
02/03/2020,66.3,66.3,66.3,66.3,0.01K,-3.21%,,
02/04/2020,68.55,68.55,68.55,68.55,0.08K,3.39%,,
02/05/2020,69.3,69.0,69.5,69.0,0.10K,1.09%,,
02/06/2020,69.7,69.35,69.75,69.35,0.20K,0.58%,,
02/07/2020,68.5,69.5,69.5,68.5,0.07K,-1.72%,,
02/10/2020,68.1,68.1,68.1,68.1,0.02K,-0.58%,,
02/11/2020,68.95,68.95,68.95,68.95,0.01K,1.25%,,
02/12/2020,68.9,68.9,68.9,68.9,0.02K,-0.07%,,
02/13/2020,69.1,69.1,69.1,69.1,0.03K,0.29%,,
02/14/2020,69.45,69.45,69.45,69.45,0.00K,0.51%,,
02/17/2020,69.1,69.1,69.1,69.1,0.01K,-0.50%,,
02/18/2020,68.4,68.6,68.6,68.4,0.03K,-1.01%,,
02/19/2020,68.2,68.3,68.3,68.3,0.01K,-0.29%,,
02/20/2020,68.6,68.6,68.6,68.6,0.01K,0.59%,,
02/21/2020,67.9,67.9,67.9,67.9,0.00K,-1.02%,,
02/24/2020,68.0,68.0,68.0,68.0,0.01K,0.15%,,
02/25/2020,67.9,67.9,67.9,67.9,0.00K,-0.15%,,
02/26/2020,67.75,67.75,67.75,67.75,0.01K,-0.22%,,
02/27/2020,67.9,67.9,67.9,67.9,0.02K,0.22%,,
02/28/2020,67.4,67.4,67.4,67.4,0.01K,-0.74%,,
03/02/2020,66.35,66.25,66.35,66.25,0.02K,-1.56%,,
03/03/2020,66.2,66.05,66.05,66.05,0.08K,-0.23%,,
03/04/2020,65.75,66.0,66.0,65.3,0.18K,-0.68%,,
03/05/2020,66.4,66.2,66.6,66.2,0.09K,0.99%,,
03/06/2020,65.9,65.75,66.0,65.75,0.03K,-0.75%,,
03/09/2020,65.15,64.7,65.0,64.6,0.02K,-1.14%,,
03/10/2020,65.3,65.3,65.35,65.25,0.04K,0.23%,,
03/11/2020,65.65,65.35,65.35,65.35,0.02K,0.54%,,
03/12/2020,65.4,65.1,65.1,65.05,0.03K,-0.38%,,
03/13/2020,65.8,66.0,66.0,65.9,0.07K,0.61%,,
03/16/2020,65.55,66.1,66.1,66.0,0.03K,-0.38%,,
03/17/2020,66.05,66.0,66.0,66.0,0.04K,0.76%,,
03/18/2020,66.1,66.05,66.1,66.05,0.03K,0.08%,,
03/19/2020,66.15,66.2,66.35,66.1,0.01K,0.08%,,
03/20/2020,66.3,66.2,66.25,66.2,0.01K,0.23%,,
03/23/2020,66.05,66.1,66.1,66.05,0.01K,-0.38%,,
03/24/2020,66.5,66.5,66.5,66.5,0.00K,0.68%,,
03/25/2020,66.35,66.2,66.4,66.2,0.01K,-0.23%,,
03/26/2020,66.5,66.5,66.5,66.5,0.03K,0.23%,,
03/27/2020,66.65,66.65,66.65,66.65,0.02K,0.23%,,
03/30/2020,69.0,69.0,69.15,69.0,0.07K,3.53%,,
03/31/2020,67.85,68.6,68.6,67.5,0.27K,-1.67%,,
04/01/2020,66.7,67.25,67.3,67.25,0.10K,-1.69%,,
04/02/2020,66.2,67.0,67.0,65.45,0.12K,-0.75%,,
04/03/2020,66.05,65.6,65.6,65.6,0.07K,-0.23%,,
04/06/2020,64.15,64.15,64.15,64.15,0.01K,-2.88%,,
04/07/2020,63.8,64.5,64.5,64.5,0.02K,-0.55%,,
04/08/2020,62.65,62.65,62.65,62.65,0.07K,-1.80%,,
04/09/2020,63.6,63.6,63.6,63.6,0.04K,1.52%,,
04/13/2020,63.6,63.6,63.6,63.6,,0.00%,,
04/14/2020,62.75,62.75,62.75,62.75,0.01K,-1.34%,,
04/15/2020,62.25,62.4,62.4,62.4,0.00K,-0.80%,,
04/16/2020,61.9,61.9,61.9,61.9,0.03K,-0.56%,,
04/17/2020,62.0,61.5,61.5,61.5,0.05K,0.16%,,
04/20/2020,61.5,61.5,61.5,61.5,0.04K,-0.81%,,
04/21/2020,61.25,61.25,61.25,61.25,0.00K,-0.41%,,
04/22/2020,61.15,61.0,61.0,61.0,0.00K,-0.16%,,
04/23/2020,60.95,60.95,60.95,60.95,0.00K,-0.33%,,
04/24/2020,61.1,61.1,61.1,61.1,0.01K,0.25%,,
04/27/2020,50.5,50.9,50.9,50.5,0.05K,-17.35%,,
04/28/2020,51.25,50.5,51.15,50.5,0.09K,1.49%,,
04/29/2020,51.25,51.25,51.4,51.0,0.08K,0.00%,,
04/30/2020,52.35,52.0,52.0,51.95,0.13K,2.15%,,
05/01/2020,51.25,51.5,51.5,51.25,0.01K,-2.10%,,
05/04/2020,50.6,50.5,50.5,50.5,0.02K,-1.27%,,
05/05/2020,50.5,50.5,50.5,50.5,0.08K,-0.20%,,
05/06/2020,51.2,51.0,51.6,50.95,0.06K,1.39%,,
05/07/2020,51.15,51.3,51.4,51.2,0.01K,-0.10%,,
05/08/2020,51.15,51.15,51.15,51.15,,0.00%,,
05/11/2020,51.7,51.7,51.7,51.7,0.01K,1.08%,,
05/12/2020,52.0,52.0,52.0,52.0,0.01K,0.58%,,
05/13/2020,52.4,52.4,52.4,52.4,0.03K,0.77%,,
05/14/2020,51.75,52.4,52.4,51.75,0.02K,-1.24%,,
05/15/2020,50.95,51.9,51.9,51.5,0.02K,-1.55%,,
05/18/2020,51.4,51.4,51.4,51.4,0.01K,0.88%,,
05/19/2020,51.8,51.8,51.8,51.8,0.01K,0.78%,,
05/20/2020,52.05,52.0,52.0,52.0,0.03K,0.48%,,
05/21/2020,51.9,51.9,51.9,51.9,0.02K,-0.29%,,
05/22/2020,51.95,51.95,51.95,51.95,0.01K,0.10%,,
05/25/2020,51.95,51.95,51.95,51.95,,0.00%,,
05/26/2020,52.4,52.4,52.4,52.4,0.01K,0.87%,,
05/27/2020,52.5,52.5,52.5,52.5,0.00K,0.19%,,
05/28/2020,52.25,52.25,52.25,52.25,0.01K,-0.48%,,
05/29/2020,52.0,52.0,52.0,52.0,0.01K,-0.48%,,
06/01/2020,55.65,55.65,55.65,55.65,0.03K,7.02%,,
06/02/2020,55.55,55.5,55.5,55.5,0.02K,-0.18%,,
06/03/2020,55.8,56.0,56.0,55.5,0.05K,0.45%,,
06/04/2020,55.2,55.5,55.5,55.1,0.09K,-1.08%,,
06/05/2020,55.6,55.6,55.6,55.6,0.01K,0.72%,,
06/08/2020,54.85,55.0,55.0,54.9,0.02K,-1.35%,,
06/09/2020,53.7,54.4,54.4,54.0,0.01K,-2.10%,,
06/10/2020,53.05,53.3,53.3,53.0,0.02K,-1.21%,,
06/11/2020,52.9,52.9,52.9,52.9,0.03K,-0.28%,,
06/12/2020,53.0,53.0,53.0,53.0,0.07K,0.19%,,
